topic,discussion_id,author,pro,anti,other
"existence of god",4076,"Waxy",2,4,1
"existence of god",4076,"sinjin",1,6,0
"existence of god",4076,"pnac=ww3",1,5,1
"existence of god",4076,"Dzeron",0,7,0
"existence of god",4076,"thebootfitter",1,2,4
"existence of god",4076,"greg 79 f150",6,0,1
"existence of god",4076,"unkerpaulie",2,3,2
"existence of god",4076,"billsco",1,5,1
"existence of god",4076,"Big Orn",4,2,1
"existence of god",4076,"zachvac",0,7,0
"existence of god",4076,"whosthere",1,5,1
"existence of god",4076,"jim's trucking",2,2,3
"existence of god",4076,"Mach",2,4,1
"existence of god",925,"Crim",0,5,1
"existence of god",925,"SilentPoet",1,3,2
"existence of god",925,"fallingupwards",6,0,0
"existence of god",925,"lurch",2,3,1
"existence of god",925,"maximus",6,0,0
"existence of god",925,"Chobo Char",0,6,0
"existence of god",925,"AMD4EVER",2,4,0
"existence of god",925,"ebz",0,6,0
"existence of god",925,"montalban",4,2,0
"existence of god",2024,"Phunting",1,5,0
"existence of god",2024,"plotter",1,2,3
"existence of god",2024,"epaphras_faith",6,0,0
"existence of god",2024,"Sandycane",6,0,0
"existence of god",2024,"Nothingness",6,0,0
"existence of god",2024,"WiseAker",6,0,0
"existence of god",2024,"unkerpaulie",2,4,0
"existence of god",2024,"astronomyfan87",6,0,0
"existence of god",2024,"dreamweaver",6,0,0
"existence of god",2024,"JordanF",5,1,0
"existence of god",2024,"Angelface",6,0,0
"existence of god",2024,"oldskool79",1,2,3
"existence of god",1559,"Archangel",7,0,0
"existence of god",1559,"Baron",7,0,0
"existence of god",1559,"CUNxTime",1,6,0
"existence of god",1559,"AMD4EVER",0,7,0
"existence of god",1559,"Charliegone",6,0,1
"existence of god",1559,"Zardoz",3,4,0
"existence of god",1559,"simone",1,6,0
"existence of god",1559,"subaru",2,5,0
"existence of god",1559,"Art Pigou",7,0,0
"existence of god",1559,"T.Q",0,7,0
"existence of god",1559,"Anthony321",1,6,0
"existence of god",1559,"Big_Bear_Scot",1,1,5
"existence of god",1559,"iangb",3,4,0
"existence of god",1559,"pandion",0,6,1
"existence of god",1559,"Easyrider",7,0,0
"existence of god",1559,"Jo Bennett",7,0,0
"existence of god",1559,"smiley",0,7,0
"existence of god",1559,"trebor",2,5,0
"existence of god",1559,"sinjin",1,5,1
"existence of god",1559,"mae",0,2,5
"existence of god",1559,"Winston Smith",2,4,1
"existence of god",1559,"hollyh",3,4,0
"existence of god",1559,"foundit66",0,7,0
"existence of god",1559,"gansao",7,0,0
"existence of god",1559,"Matthew",1,6,0
"existence of god",1559,"ceilsuzlega",0,7,0
"existence of god",1559,"unkerpaulie",3,4,0
"existence of god",1559,"chester",2,3,2
"existence of god",1559,"Penfold",0,7,0
"existence of god",1559,"Ripskar",1,1,5
"existence of god",260,"Crim",1,6,0
"existence of god",260,"XYOU",4,3,0
"existence of god",260,"Pikeman85",0,7,0
"existence of god",260,"lurch",1,3,3
"existence of god",260,"Tim",1,2,4
"existence of god",260,"American",5,1,1
"existence of god",260,"Habbit",5,2,0
"existence of god",260,"thistownwilleat",5,2,0
"existence of god",260,"sarablaze",6,1,0
"existence of god",260,"WinAce",0,6,1
"existence of god",260,"gilligan8503",0,6,1
"existence of god",4827,"Duo_Maxwell",4,2,0
"existence of god",4827,"Master_Shake",4,2,0
"existence of god",4827,"DrAtH",2,3,1
"existence of god",4827,"sinjin",2,4,0
"existence of god",4827,"Dzeron",0,5,1
"existence of god",4827,"Waxy",4,0,2
"existence of god",4827,"epaphras_faith",6,0,0
"existence of god",4827,"Orion",1,3,2
"existence of god",4827,"Big Orn",4,2,0
"existence of god",4827,"Irvine",1,3,2
"existence of god",4827,"trebor",0,4,2
"existence of god",4827,"Steeeeve",4,0,2
"existence of god",4827,"unkerpaulie",5,1,0
"existence of god",4827,"Faithless623",0,6,0
"existence of god",4827,"johnhanks",3,2,1
"existence of god",10578,"Ohioprof",2,3,2
"existence of god",10578,"foundit66",3,4,0
"existence of god",10578,"Anthony321",3,2,2
"existence of god",10578,"JSDKoeln",4,3,0
"existence of god",10578,"Baron",3,0,4
"existence of god",10578,"CUNxTime",3,0,4
"existence of god",10578,"smiley",4,1,2
"existence of god",10578,"jazyjason",3,1,3
"existence of god",10578,"jyoshu",4,0,3
"existence of god",10578,"mae",5,1,1
"existence of god",10578,"samiinh",2,5,0
"existence of god",10578,"Accipiter",3,2,2
"existence of god",10578,"pappillion001",2,3,2
"existence of god",10578,"Easyrider",7,0,0
"existence of god",10578,"Winston Smith",5,1,1
"existence of god",10578,"davenport15",5,2,0
"existence of god",10578,"Matthew S",4,2,1
"existence of god",10578,"JakeCJB",2,2,3
"existence of god",6319,"Waxy",1,3,2
"existence of god",6319,"jitobear",1,4,1
"existence of god",6319,"Jo Bennett",0,3,3
"existence of god",6319,"joebrummer",1,3,2
"existence of god",6319,"Big_Bear_Scot",0,2,4
"existence of god",6319,"gnojek",1,2,3
"existence of god",6319,"Mucusaur",2,2,2
"existence of god",6319,"JPSartre12",6,0,0
"existence of god",6319,"unkerpaulie",2,4,0
"existence of god",6319,"jskufan",6,0,0
"existence of god",6319,"georged",0,4,2
"existence of god",6319,"Wez",1,4,1
"existence of god",6319,"Redratio1",0,6,0
"existence of god",6319,"sanguinekane",0,6,0
"existence of god",2356,"billsco",0,6,1
"existence of god",2356,"dreamweaver",5,1,1
"existence of god",2356,"sglaine",2,5,0
"existence of god",2356,"epaphras_faith",7,0,0
"existence of god",2356,"Rogue790",6,1,0
"existence of god",2356,"montalban",7,0,0
"existence of god",2356,"thebootfitter",0,7,0
"existence of god",2356,"Relient Halo",7,0,0
"existence of god",2356,"Eddie",1,5,1
"existence of god",2356,"Anastasia",3,4,0
"existence of god",2356,"Alucard",1,6,0
"existence of god",2356,"Darkest Shadow",7,0,0
"existence of god",2356,"Phunting",0,7,0
"existence of god",2356,"Big Orn",7,0,0
"existence of god",2356,"The_talkin_Void",6,0,1
"existence of god",820,"Crim",0,1,5
"existence of god",820,"Ness757",5,0,1
"existence of god",820,"SilentPoet",1,1,4
"existence of god",820,"Pikeman85",0,0,6
"existence of god",820,"Mysterium16",6,0,0
"existence of god",820,"maximus",2,1,3
"existence of god",820,"ApathySam",0,1,5
"existence of god",820,"AMD4EVER",4,2,0
"existence of god",820,"oshi",2,2,2
"existence of god",820,"gilligan8503",0,1,5
"communism vs capitalism",6817,"simone",3,0,2
"communism vs capitalism",6817,"Diogenes99",4,0,1
"communism vs capitalism",6817,"Eddie",2,1,2
"communism vs capitalism",8304,"Master_Shake",2,0,4
"communism vs capitalism",8304,"peteratwar",1,1,4
"communism vs capitalism",8304,"Symbiote",0,4,2
"communism vs capitalism",8304,"Jo Bennett",0,5,1
"communism vs capitalism",8304,"Bassman",5,0,1
"communism vs capitalism",8304,"Judeau",5,0,1
"communism vs capitalism",8304,"danjrush04",2,2,2
"communism vs capitalism",8304,"simone",1,0,5
"communism vs capitalism",8304,"dugman_74",4,0,2
"communism vs capitalism",8304,"sinjin",5,0,1
"communism vs capitalism",8304,"gman",3,0,3
"communism vs capitalism",8304,"james forristal",0,5,1
"communism vs capitalism",8304,"E Mutz",4,0,2
"communism vs capitalism",8304,"daewoo",1,0,5
"communism vs capitalism",8304,"procrastinating",1,2,3
"communism vs capitalism",397,"DownWithDubya",2,2,1
"communism vs capitalism",397,"fallingupwards",0,3,2
"communism vs capitalism",397,"Chai",2,1,2
"communism vs capitalism",397,"Broker",2,1,2
"communism vs capitalism",397,"mizmaxx",0,3,2
"communism vs capitalism",397,"Stormin Norman",3,1,1
"communism vs capitalism",397,"AMD4EVER",0,2,3
"communism vs capitalism",397,"gilligan8503",2,2,1
"communism vs capitalism",7675,"Alan Ryan",2,2,1
"communism vs capitalism",7675,"Symbiote",3,1,1
"communism vs capitalism",7675,"Jo Bennett",2,2,1
"communism vs capitalism",7675,"Liminus",3,1,1
"communism vs capitalism",7675,"Cheesejoff",1,3,1
"communism vs capitalism",7675,"Bassman",3,1,1
"communism vs capitalism",7675,"Scactha",2,2,1
"communism vs capitalism",7675,"simone",3,0,2
"communism vs capitalism",7675,"georged",1,2,2
"communism vs capitalism",7675,"Iuris",2,2,1
"communism vs capitalism",7675,"Wez",2,0,3
"communism vs capitalism",7675,"Freedom Fighter",2,2,1
"communism vs capitalism",7675,"richbrmly",1,3,1
"communism vs capitalism",7675,"Matthew S",1,3,1
"communism vs capitalism",7675,"daewoo",2,2,1
"communism vs capitalism",7675,"Baltidog",2,1,2
"communism vs capitalism",9303,"Judeau",3,1,1
"communism vs capitalism",9303,"Jo Bennett",2,2,1
"communism vs capitalism",7453,"simone",2,0,3
"communism vs capitalism",7453,"georged",2,1,2
"communism vs capitalism",7453,"Jo Bennett",1,1,3
"communism vs capitalism",7453,"Symbiote",2,0,3
"communism vs capitalism",7453,"Alan Ryan",1,1,3
"communism vs capitalism",6661,"Alan Ryan",4,1,0
"communism vs capitalism",6661,"Symbiote",4,1,0
"communism vs capitalism",6661,"plato",2,3,0
"communism vs capitalism",6661,"Big_Bear_Scot",2,1,2
"communism vs capitalism",6661,"georged",2,1,2
"communism vs capitalism",6661,"daewoo",4,1,0
"communism vs capitalism",6661,"Eddie",4,1,0
"communism vs capitalism",6661,"Phunting",0,1,4
"communism vs capitalism",6661,"Matthew S",1,1,3
"communism vs capitalism",6661,"GreenMtnBoy",4,1,0
"communism vs capitalism",3124,"Duo_Maxwell",1,2,2
"communism vs capitalism",3124,"pnac=ww3",3,0,2
"communism vs capitalism",3124,"Dzeron",1,2,2
"communism vs capitalism",3124,"georged",1,1,3
"communism vs capitalism",3124,"Freedom_Fighter",3,0,2
"communism vs capitalism",3124,"Rick",3,0,2
"communism vs capitalism",3124,"theLIBERTARIAN",3,0,2
"communism vs capitalism",3124,"montalban",0,3,2
"communism vs capitalism",94,"debategirl88",2,1,2
"communism vs capitalism",94,"Debater",2,1,2
"communism vs capitalism",94,"kelvin90701",3,1,1
"communism vs capitalism",94,"fallingupwards",3,1,1
"communism vs capitalism",94,"Cool Hand Dave",0,1,4
"communism vs capitalism",94,"Broker",4,1,0
"communism vs capitalism",94,"American",2,2,1
"communism vs capitalism",94,"Calligirl",4,1,0
"communism vs capitalism",94,"ghettocracka",3,1,1
"communism vs capitalism",4,"Morfos",0,2,0
"communism vs capitalism",4,"kelvin90701",0,1,1
"communism vs capitalism",4,"munkyman",0,0,2
"communism vs capitalism",4,"AMD4EVER",0,0,2
"communism vs capitalism",4,"voiceofreason",0,0,2
"communism vs capitalism",4,"epaphras_faith",0,0,2
"communism vs capitalism",4,"Broker",1,0,1
"communism vs capitalism",4,"mizmaxx",0,1,1
"communism vs capitalism",4,"Stormin Norman",2,0,0
"communism vs capitalism",4,"montalban",0,1,1
"communism vs capitalism",4,"God Fearing Ath",2,0,0
"communism vs capitalism",4,"fallingupwards",0,1,1
"communism vs capitalism",4,"gomer",2,0,0
"communism vs capitalism",4,"sarablaze",2,0,0
"communism vs capitalism",4,"theLIBERTARIAN",0,0,2
"communism vs capitalism",4,"wjim1269",0,0,2
"communism vs capitalism",4846,"Alan Ryan",0,2,3
"communism vs capitalism",4846,"gamehuis",1,2,2
"communism vs capitalism",4846,"Symbiote",1,2,2
"communism vs capitalism",4846,"Waxy",1,2,2
"communism vs capitalism",4846,"Eddie",1,1,3
"communism vs capitalism",4846,"Comrade Brian",1,3,1
"communism vs capitalism",1466,"Robbie",3,1,1
"communism vs capitalism",5967,"Pravda",1,4,0
"communism vs capitalism",5967,"Symbiote",0,2,3
"communism vs capitalism",5967,"Dzeron",2,1,2
"communism vs capitalism",5967,"wilted_laughter",1,2,2
"communism vs capitalism",5967,"Eddie",1,4,0
"communism vs capitalism",5967,"Mucusaur",1,4,0
"communism vs capitalism",5967,"georged",2,3,0
"communism vs capitalism",5967,"Steeeeve",3,1,1
"communism vs capitalism",5967,"deathlord52",3,1,1
"communism vs capitalism",869,"kelvin90701",4,0,1
"communism vs capitalism",869,"Broker",4,0,1
"communism vs capitalism",869,"AMD4EVER",3,1,1
"communism vs capitalism",869,"gilligan8503",2,2,1
"communism vs capitalism",8069,"Waxy",3,0,2
"communism vs capitalism",8069,"dugman_74",3,0,2
"communism vs capitalism",8069,"Jo Bennett",0,2,3
"communism vs capitalism",8069,"Bassman",2,0,3
"communism vs capitalism",8069,"georged",2,1,2
"communism vs capitalism",8069,"JPSartre12",3,0,2
"communism vs capitalism",8069,"simone",0,3,2
"communism vs capitalism",8069,"Steeeeve",1,2,2
"communism vs capitalism",8069,"H. Faction",3,0,2
"communism vs capitalism",8069,"DrNo",4,0,1
"communism vs capitalism",8069,"Mickey Shane",3,0,2
"communism vs capitalism",8069,"daewoo",3,0,2
"communism vs capitalism",8069,"Dono",4,0,1
"communism vs capitalism",8069,"Master_Shake",1,2,2
"communism vs capitalism",226,"witzelcheck",2,2,1
"communism vs capitalism",226,"fallingupwards",2,1,2
"communism vs capitalism",226,"Parcum",2,2,1
"communism vs capitalism",226,"Broker",2,2,1
"communism vs capitalism",226,"kelvin90701",2,2,1
"communism vs capitalism",4508,"Duo_Maxwell",2,2,1
"communism vs capitalism",4508,"Alan Ryan",3,1,1
"communism vs capitalism",4508,"Dzeron",4,0,1
"communism vs capitalism",4508,"Harlequin",4,0,1
"communism vs capitalism",4508,"Master_Shake",4,0,1
"communism vs capitalism",4508,"Big_Bear_Scot",1,2,2
"communism vs capitalism",4508,"georged",2,1,2
"communism vs capitalism",4508,"gnojek",3,0,2
"communism vs capitalism",4508,"Comrade Brian",0,4,1
"communism vs capitalism",4508,"Herb1874",2,1,2
"communism vs capitalism",4508,"Desaix",3,0,2
"communism vs capitalism",4508,"Eddie",2,1,2
"communism vs capitalism",4508,"Mach",3,1,1
"communism vs capitalism",104,"Heydrich",0,1,4
"communism vs capitalism",104,"debategirl88",0,0,5
"communism vs capitalism",104,"Patriot",0,0,5
"communism vs capitalism",104,"Debater",4,0,1
"communism vs capitalism",104,"kelvin90701",3,1,1
"communism vs capitalism",104,"fallingupwards",1,3,1
"communism vs capitalism",104,"grayhawk",4,0,1
"communism vs capitalism",104,"Broker",3,1,1
"communism vs capitalism",104,"mizmaxx",2,1,2
"communism vs capitalism",104,"American",4,0,1
"communism vs capitalism",104,"acesea",4,0,1
"communism vs capitalism",104,"dsadevil",2,0,3
"communism vs capitalism",104,"Calligirl",2,0,3
"communism vs capitalism",104,"lukecrouch",4,0,1
"communism vs capitalism",11069,"sinjin",2,1,2
"communism vs capitalism",11069,"obvious_child",2,2,1
"communism vs capitalism",11069,"Jo Bennett",1,3,1
"communism vs capitalism",11069,"CUNxTime",2,2,1
"communism vs capitalism",11069,"JakeCJB",1,2,2
"communism vs capitalism",11069,"mysticjbyrd",0,1,4
"communism vs capitalism",11069,"JPSartre12",0,1,4
"communism vs capitalism",11069,"trebor",0,1,4
"communism vs capitalism",11069,"gansao",0,1,4
"communism vs capitalism",11069,"Iuris",1,3,1
"communism vs capitalism",11069,"Siegfriedson",1,1,3
"communism vs capitalism",11069,"Penfold",0,1,4
"communism vs capitalism",11069,"daewoo",2,2,1
"communism vs capitalism",11069,"bhbcu64",2,1,2
"communism vs capitalism",11069,"kowalskil",0,1,4
"communism vs capitalism",1047,"mizmaxx",1,0,4
"communism vs capitalism",1047,"lappster",1,0,4
"communism vs capitalism",1047,"montalban",0,2,3
"communism vs capitalism",1047,"Crim",1,1,3
"communism vs capitalism",4130,"georged",2,1,2
"communism vs capitalism",4130,"Tigerlilly",1,0,4
"communism vs capitalism",4130,"lord tammerlain",1,2,2
"communism vs capitalism",4130,"Devils Advocate",2,1,2
"communism vs capitalism",1976,"nick",0,0,2
"communism vs capitalism",1976,"Eddie",0,0,2
"communism vs capitalism",1976,"jim's trucking",1,0,1
"communism vs capitalism",1976,"daewoo",0,1,1
"communism vs capitalism",1976,"Ukrainian",0,0,2
"marijuana legalization",8052,"sinjin",0,0,5
"marijuana legalization",8052,"jitobear",0,0,5
"marijuana legalization",8052,"DucoNihilum",4,0,1
"marijuana legalization",8052,"snakespit",2,0,3
"marijuana legalization",8052,"Cheesejoff",0,1,4
"marijuana legalization",8052,"Steeeeve",0,5,0
"marijuana legalization",8052,"gman",0,1,4
"marijuana legalization",8052,"georged",5,0,0
"marijuana legalization",8052,"Loki",5,0,0
"marijuana legalization",8052,"H. Faction",4,0,1
"marijuana legalization",8052,"zachvac",5,0,0
"marijuana legalization",8052,"jim's trucking",4,1,0
"marijuana legalization",8052,"Shooterandproud",4,1,0
"marijuana legalization",8052,"GreenMtnBoy",5,0,0
"marijuana legalization",9455,"Master_Shake",1,4,0
"marijuana legalization",9455,"sinjin",4,0,1
"marijuana legalization",9455,"jitobear",5,0,0
"marijuana legalization",9455,"Adept",4,1,0
"marijuana legalization",9455,"kands",5,0,0
"marijuana legalization",9455,"andjustice4all",4,0,1
"marijuana legalization",9455,"gman",0,5,0
"marijuana legalization",9455,"Steeeeve",0,5,0
"marijuana legalization",9455,"iparent",2,3,0
"marijuana legalization",9455,"Capn_Danger",5,0,0
"marijuana legalization",9455,"snakespit",2,2,1
"marijuana legalization",9455,"Another opinion",1,0,4
"marijuana legalization",9455,"procrastinating",5,0,0
"marijuana legalization",3791,"georged",4,0,1
"marijuana legalization",3791,"sinjin",3,0,2
"marijuana legalization",3791,"Dzeron",4,0,1
"marijuana legalization",3791,"daewoo",4,0,1
"marijuana legalization",3791,"lord tammerlain",2,0,3
"marijuana legalization",6652,"gamehuis",0,1,4
"marijuana legalization",6652,"emclean",0,1,4
"marijuana legalization",6652,"Jo Bennett",0,1,4
"marijuana legalization",6652,"jim's trucking",0,1,4
"marijuana legalization",6652,"Dr_Sprocket",0,1,4
"marijuana legalization",6652,"Wez",0,1,4
"marijuana legalization",6652,"DrNo",0,1,4
"marijuana legalization",6652,"jadsn003",0,1,4
"marijuana legalization",6652,"snakespit",0,1,4
"marijuana legalization",62,"Blue",4,1,0
"marijuana legalization",62,"bmans301bIMBACK",5,0,0
"marijuana legalization",62,"letgo",5,0,0
"marijuana legalization",62,"mizmaxx",2,0,3
"marijuana legalization",62,"AMD4EVER",4,1,0
"marijuana legalization",62,"Phantos",3,2,0
"marijuana legalization",62,"Hank",5,0,0
"marijuana legalization",62,"WhiteFalcon",1,0,4
"marijuana legalization",62,"about0everythin",5,0,0
"marijuana legalization",62,"Dzeron",5,0,0
"marijuana legalization",62,"Broker",1,4,0
"marijuana legalization",62,"montalban",2,0,3
"marijuana legalization",62,"epaphras_faith",0,5,0
"marijuana legalization",62,"witzelcheck",5,0,0
"marijuana legalization",62,"gilligan8503",5,0,0
"marijuana legalization",62,"sundowner",5,0,0
"marijuana legalization",62,"Master_Shake",0,2,3
"marijuana legalization",62,"ibanez906",5,0,0
"marijuana legalization",62,"gnojek",2,1,2
"marijuana legalization",62,"Anastasia",2,2,1
"marijuana legalization",62,"munkyman",5,0,0
"marijuana legalization",62,"jim's trucking",5,0,0
"marijuana legalization",62,"Ninjita",4,0,1
"marijuana legalization",62,"Crim",4,1,0
"marijuana legalization",62,"sinjin",4,1,0
"marijuana legalization",62,"SilentPoet",5,0,0
"marijuana legalization",62,"johnson",5,0,0
"marijuana legalization",62,"admin",0,0,5
"marijuana legalization",62,"apathy",1,2,2
"marijuana legalization",62,"college_girl",5,0,0
"marijuana legalization",62,"georged",3,2,0
"marijuana legalization",62,"DirtyNumbAngel",5,0,0
"marijuana legalization",62,"Goturuge",5,0,0
