"key","discussion_id","worker_id","agree-disagree","defeater-undercutter","defeater-undercutter_unsure","negotiate-attack","negotiate-attack_unsure","personal-audience","personal-audience_unsure","questioning-asserting","questioning-asserting_unsure"
"(777, 5)",9989,"A1HYK890VBNU15","Agree","","","","","","","",""
"(1111, 6)",13158,"A2HUSOVMMRJNNX","Disagree",3,False,-3,False,3,False,3,False
"(1111, 6)",13158,"A1HBION4Y5FN4S","Disagree",1,False,-2,False,2,False,-4,False
"(1111, 6)",13158,"AZ8L0BT7XIALO","Disagree",-4,False,-2,False,-4,False,-1,False
"(1111, 6)",13158,"A1RY9A4SCOR7RX","Agree","","","","","","","",""
"(1111, 6)",13158,"A1HVEW7DUNZULN","Disagree",5,False,-5,False,-5,False,-5,False
"(1024, 2)",4240,"A3R5CALO6EH0ZR","Agree","","","","","","","",""
"(1024, 2)",4240,"A2VC5HZF0SQUWP","Agree","","","","","","","",""
"(1024, 2)",4240,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(1024, 2)",4240,"A1BS484S0O76YT","Agree","","","","","","","",""
"(1024, 2)",4240,"A3C9A382KUWMS0","Agree","","","","","","","",""
"(160, 1)",12547,"A1H315JJUL7CWD","Agree","","","","","","","",""
"(160, 1)",12547,"A1IMICF9ISISZN","Agree","","","","","","","",""
"(160, 1)",12547,"A257RUEHW9EM1V","Agree","","","","","","","",""
"(160, 1)",12547,"AV43CKN5RKCHU","Agree","","","","","","","",""
"(160, 1)",12547,"A2FZM7ZDCLPMCF","Agree","","","","","","","",""
"(1320, 0)",7526,"AE7HUJETMTTTS","Agree","","","","","","","",""
"(1320, 0)",7526,"AV8SVCVP9V5BK","Agree","","","","","","","",""
"(1320, 0)",7526,"AP1HCIYDB0OTX","Disagree",0,True,-3,False,0,True,1,False
"(1320, 0)",7526,"A2P8XDALGST5YT","Agree","","","","","","","",""
"(1320, 0)",7526,"A2FDXVWVI05XA4","Disagree",4,False,3,False,-2,False,-3,False
"(1320, 0)",7526,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1320, 0)",7526,"A1RF70DSVAZVI6","Disagree",4,False,0,True,4,False,0,True
"(592, 4)",1217,"A7ZOVHE48L7RS","Agree","","","","","","","",""
"(592, 4)",1217,"A3REACW4F63U3N","Disagree",-5,False,5,False,-4,False,4,False
"(592, 4)",1217,"A3C9A382KUWMS0","Agree","","","","","","","",""
"(592, 4)",1217,"A2B4NV9KGZB6CP","Agree","","","","","","","",""
"(592, 4)",1217,"A21IH68UHX9ENO","Disagree",5,False,0,False,-4,False,0,False
"(592, 4)",1217,"A2NOUY4UFZODDK","Disagree",-1,False,2,False,-3,False,2,False
"(592, 4)",1217,"A2M6B4T35HDKMZ","Agree","","","","","","","",""
"(645, 6)",3259,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(645, 6)",3259,"A1KEURR4Z7DXX","Disagree",-4,False,-4,False,3,False,4,False
"(645, 6)",3259,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(645, 6)",3259,"A1B2KIB7DPC2PR","Disagree",2,False,-2,True,-1,False,-2,False
"(645, 6)",3259,"A3R467YDQ1C8VG","Disagree",-4,False,-4,False,-4,False,4,False
"(645, 6)",3259,"A1BS484S0O76YT","Disagree",-3,False,-2,False,-3,False,1,False
"(1339, 4)",5285,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(1339, 4)",5285,"AP1HCIYDB0OTX","Agree","","","","","","","",""
"(1339, 4)",5285,"A1B2KIB7DPC2PR","Disagree",2,False,-2,False,-2,False,2,False
"(1339, 4)",5285,"A2ZG6GDYEI4Q3K","Agree","","","","","","","",""
"(1339, 4)",5285,"A2VTDOJE2XP8TK","Agree","","","","","","","",""
"(1339, 4)",5285,"AIY8WQZDKMD5C","Disagree",-1,False,-1,False,-1,False,-1,False
"(1339, 4)",5285,"A2P8XDALGST5YT","Agree","","","","","","","",""
"(830, 2)",13988,"A2TSN533LXI6S4","Disagree",3,False,-3,False,3,False,3,False
"(830, 2)",13988,"ASX2NOUVA9CRH","Disagree",-3,False,2,False,0,False,-3,False
"(830, 2)",13988,"A13ZLTV0I0UG4D","Agree","","","","","","","",""
"(830, 2)",13988,"A37XVHGR4ZSTSM","Agree","","","","","","","",""
"(830, 2)",13988,"A2UVWBMB5V045G","Disagree",-3,False,1,False,-2,False,2,False
"(830, 2)",13988,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(1091, 2)",4126,"ACPUTK2MNMYHB","Disagree",3,False,2,False,0,False,-2,False
"(1091, 2)",4126,"A2MR259UZRESDS","Agree","","","","","","","",""
"(1091, 2)",4126,"AG9BUUONHFKSS","Agree","","","","","","","",""
"(1091, 2)",4126,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1091, 2)",4126,"A6Y7BLDK90Q19","Disagree",1,False,1,False,-1,False,1,False
"(1015, 2)",4338,"A1BEOLWSEW3PCC","Disagree",-5,False,-5,False,-3,False,0,False
"(1015, 2)",4338,"A3MFIGR75YVD9R","Disagree",-5,False,0,True,2,False,1,False
"(1015, 2)",4338,"A2MR259UZRESDS","Agree","","","","","","","",""
"(1015, 2)",4338,"A1E0EK09CA5OIO","Disagree",-5,False,0,False,5,False,5,False
"(1015, 2)",4338,"AZ8RYHKONKOCB","Agree","","","","","","","",""
"(1015, 2)",4338,"AKJ22H1NTVIQX","Disagree",0,True,0,False,-2,False,1,False
"(1077, 3)",312,"A2Q3ZPCNE2EOAO","Disagree",-5,False,-3,False,-3,False,5,False
"(1077, 3)",312,"A3L9J8AER0FU3V","Disagree",-5,False,-5,False,-5,False,5,False
"(1077, 3)",312,"A1B2KIB7DPC2PR","Disagree",-1,False,-2,False,4,False,1,False
"(1077, 3)",312,"A37XVHGR4ZSTSM","Disagree",3,False,2,False,-3,False,3,False
"(1077, 3)",312,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(928, 6)",5212,"A2FHOQX90RA45G","Disagree",0,True,0,True,-5,False,-5,False
"(928, 6)",5212,"AHOU3VA400IOT","Disagree",4,False,-4,False,3,False,-5,False
"(928, 6)",5212,"A1BS484S0O76YT","Disagree",-3,False,-2,False,-3,False,-4,False
"(928, 6)",5212,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(928, 6)",5212,"A2VC5HZF0SQUWP","Disagree",5,False,5,False,-5,False,-5,False
"(928, 6)",5212,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(213, 4)",3462,"AHH34KPTA2LSS","Disagree",4,False,-4,False,-4,False,4,False
"(213, 4)",3462,"A3EJ1GAXN15PFB","Disagree",-4,False,4,False,-3,False,-4,False
"(213, 4)",3462,"A12AICIWGAEUPU","Disagree",4,False,3,False,-4,False,-4,False
"(213, 4)",3462,"A29GGSOI4YN32G","Disagree",-4,False,3,False,1,False,-3,False
"(213, 4)",3462,"A3DSRQ5CBK6G3U","Agree","","","","","","","",""
"(213, 4)",3462,"A1A7QL3AOOQ4CS","Agree","","","","","","","",""
"(213, 4)",3462,"A3D1E4E0Y2MN5F","Disagree",-2,False,2,False,2,False,-4,False
"(142, 0)",10309,"A3DSRQ5CBK6G3U","Agree","","","","","","","",""
"(142, 0)",10309,"A1B2KIB7DPC2PR","Disagree",-1,False,0,True,-1,False,2,False
"(142, 0)",10309,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(142, 0)",10309,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(142, 0)",10309,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(1413, 1)",12173,"A2HUSOVMMRJNNX","Disagree",3,False,2,False,-2,False,2,False
"(1413, 1)",12173,"A31O7P7Z650N7B","Disagree",-3,False,5,False,-3,False,4,False
"(1413, 1)",12173,"A1BS484S0O76YT","Disagree",-5,False,5,False,-5,False,5,False
"(1413, 1)",12173,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1413, 1)",12173,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1413, 1)",12173,"A2O9ZPGNNBSH00","Disagree",0,False,3,False,0,False,0,False
"(796, 5)",9007,"AC8BGOG45QWA2","Agree","","","","","","","",""
"(796, 5)",9007,"A2IFI1P3MA35AM","Disagree",0,False,0,False,0,False,0,False
"(796, 5)",9007,"A1B2KIB7DPC2PR","Disagree",0,True,0,True,0,True,0,True
"(796, 5)",9007,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(796, 5)",9007,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(796, 5)",9007,"A2O9ZPGNNBSH00","Agree","","","","","","","",""
"(910, 5)",9083,"A32LCM1ZARQLOG","Agree","","","","","","","",""
"(910, 5)",9083,"A2UV2P8JZV9UW1","Disagree",0,True,0,True,0,False,0,False
"(910, 5)",9083,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(910, 5)",9083,"A1BS484S0O76YT","Agree","","","","","","","",""
"(910, 5)",9083,"A1B2KIB7DPC2PR","Disagree",0,False,1,False,1,False,-1,False
"(910, 5)",9083,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(1228, 0)",4366,"ADN76VWLV3O5S","Disagree",-2,False,-3,False,-3,False,2,False
"(1228, 0)",4366,"AZ8RYHKONKOCB","Agree","","","","","","","",""
"(1228, 0)",4366,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(1228, 0)",4366,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1228, 0)",4366,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1228, 0)",4366,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(1387, 5)",4644,"A2Q3ZPCNE2EOAO","Disagree",5,False,3,False,-2,False,5,False
"(1387, 5)",4644,"A17Q2CTSOVDMOS","Disagree",2,False,-3,False,1,False,4,False
"(1387, 5)",4644,"A2JOQX1C7BNKXC","Disagree",-2,False,-2,False,3,False,2,False
"(1387, 5)",4644,"A1XLLOCBI90SFI","Agree","","","","","","","",""
"(1387, 5)",4644,"A3E157ZN8XPUKJ","Disagree",-5,False,-5,False,0,True,0,False
"(1387, 5)",4644,"A3KQILEDGLONAQ","Disagree",-4,False,3,False,-2,False,-1,False
"(1387, 5)",4644,"A37XVHGR4ZSTSM","Disagree",5,False,-5,False,-3,False,5,False
"(540, 2)",8111,"A2EW125RIL2FTM","Agree","","","","","","","",""
"(540, 2)",8111,"A2UUKYKG5SQV2V","Disagree",5,False,-3,False,-1,False,-5,False
"(540, 2)",8111,"A1A7QL3AOOQ4CS","Agree","","","","","","","",""
"(540, 2)",8111,"A1V2JY1MJ4P6CF","Agree","","","","","","","",""
"(540, 2)",8111,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(540, 2)",8111,"A1BS484S0O76YT","Agree","","","","","","","",""
"(1018, 4)",3570,"A1O9R4UMEZUBNV","Disagree",1,False,-1,False,3,False,2,False
"(1018, 4)",3570,"A2O9ZPGNNBSH00","Disagree",-3,False,-3,False,0,True,2,False
"(1018, 4)",3570,"AD77JDZ2H9ONW","Disagree",-4,False,-5,False,0,False,2,False
"(1018, 4)",3570,"A3374C8G2EUNVO","Agree","","","","","","","",""
"(1018, 4)",3570,"A3C9A382KUWMS0","Disagree",5,False,-5,False,0,False,5,False
"(1018, 4)",3570,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(947, 0)",2609,"A3GQBFLBQZDKI2","Disagree",-5,False,-5,False,-1,False,3,False
"(947, 0)",2609,"A1RF70DSVAZVI6","Disagree",-5,False,0,False,0,False,-2,False
"(947, 0)",2609,"A1B2KIB7DPC2PR","Disagree",1,False,-2,False,3,False,1,False
"(947, 0)",2609,"A36JZTUKQVV5S5","Disagree",-3,False,2,False,-5,False,-4,False
"(947, 0)",2609,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(947, 0)",2609,"A17IWKV4G3N25X","Disagree",-5,False,1,False,-3,False,2,False
"(1194, 3)",8700,"A3S0NNL81WJSEH","Disagree",-4,False,0,False,-4,False,-4,False
"(1194, 3)",8700,"AG9BUUONHFKSS","Agree","","","","","","","",""
"(1194, 3)",8700,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1194, 3)",8700,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(1194, 3)",8700,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1194, 3)",8700,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(330, 2)",1217,"A2QL6MUPV7JJYJ","Disagree",0,False,-5,False,5,False,5,False
"(330, 2)",1217,"A380NNCHQV2LJM","Disagree",5,False,-5,False,0,False,0,False
"(330, 2)",1217,"A1NBYKBMZYXYZL","Disagree",5,False,-5,False,2,False,5,False
"(330, 2)",1217,"A3DSRQ5CBK6G3U","Agree","","","","","","","",""
"(330, 2)",1217,"A1A7QL3AOOQ4CS","Agree","","","","","","","",""
"(259, 2)",4724,"AFDLE79DCTIPP","Agree","","","","","","","",""
"(259, 2)",4724,"A3BVJL7P490DCS","Agree","","","","","","","",""
"(259, 2)",4724,"A1A7QL3AOOQ4CS","Agree","","","","","","","",""
"(259, 2)",4724,"A1KSBT67CUWBB3","Disagree",4,False,-4,False,0,True,5,False
"(259, 2)",4724,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(259, 2)",4724,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(577, 3)",7815,"A1FNEVG87BS5K0","Disagree",-3,False,-3,False,3,False,4,False
"(577, 3)",7815,"A3CH0RF0980QJR","Disagree",-5,False,-5,False,5,False,-5,False
"(577, 3)",7815,"A3DSRQ5CBK6G3U","Agree","","","","","","","",""
"(577, 3)",7815,"A1A7QL3AOOQ4CS","Agree","","","","","","","",""
"(577, 3)",7815,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(577, 3)",7815,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(762, 1)",8926,"A6Y7BLDK90Q19","Disagree",0,False,0,False,0,False,1,False
"(762, 1)",8926,"A3L6PFU6DOR8AY","Agree","","","","","","","",""
"(762, 1)",8926,"A3374C8G2EUNVO","Agree","","","","","","","",""
"(762, 1)",8926,"A27DLL4E4JBOBA","Disagree",-3,False,-3,False,-4,False,3,False
"(762, 1)",8926,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(913, 1)",10649,"A3R5CALO6EH0ZR","Disagree",-3,False,-4,False,-1,False,5,False
"(913, 1)",10649,"A3CT5E0WZJL8PG","Agree","","","","","","","",""
"(913, 1)",10649,"A3C9A382KUWMS0","Disagree",-5,False,0,False,5,False,0,False
"(913, 1)",10649,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(913, 1)",10649,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1345, 6)",11753,"AP1HCIYDB0OTX","Disagree",-3,False,2,False,2,False,4,False
"(1345, 6)",11753,"A18JQFU6QCTI6G","Disagree",0,False,-2,False,-2,False,2,False
"(1345, 6)",11753,"A2VTDOJE2XP8TK","Disagree",3,False,-2,False,-3,False,2,False
"(1345, 6)",11753,"AIY8WQZDKMD5C","Disagree",2,False,2,False,1,False,2,False
"(1345, 6)",11753,"A2PR1KFDC8Y3K3","Disagree",-2,False,-2,False,-2,False,3,False
"(1345, 6)",11753,"A31RKV21MUC3R0","Disagree",2,False,-2,False,-3,False,4,False
"(1345, 6)",11753,"A1RF70DSVAZVI6","Disagree",-5,False,-2,False,3,False,5,False
"(1151, 3)",760,"A2FHOQX90RA45G","Disagree",-5,False,-5,False,-5,False,4,False
"(1151, 3)",760,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1151, 3)",760,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(1151, 3)",760,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1151, 3)",760,"A6Y7BLDK90Q19","Disagree",2,False,-2,False,2,False,2,False
"(559, 4)",4057,"APFE0NBU7J08E","Agree","","","","","","","",""
"(559, 4)",4057,"A1BADZXRMPSPDC","Disagree",-2,False,-2,False,-2,False,3,False
"(559, 4)",4057,"A7ZOVHE48L7RS","Disagree",-3,False,-2,False,-2,False,1,False
"(559, 4)",4057,"A3S0NNL81WJSEH","Agree","","","","","","","",""
"(559, 4)",4057,"A3R5CALO6EH0ZR","Agree","","","","","","","",""
"(559, 4)",4057,"A3TCFIPOBRZZB3","Agree","","","","","","","",""
"(728, 0)",8930,"A2Q3ZPCNE2EOAO","Disagree",-5,False,5,False,-5,False,-5,False
"(728, 0)",8930,"ADN76VWLV3O5S","Disagree",-5,False,5,False,-5,False,-5,False
"(728, 0)",8930,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(728, 0)",8930,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(728, 0)",8930,"A36JZTUKQVV5S5","Disagree",0,True,0,True,0,True,0,True
"(728, 0)",8930,"A3F0OII70LQX09","Disagree",0,False,0,False,-2,False,-3,False
"(657, 4)",13754,"A2UGL4TU043GSA","Disagree",0,True,5,False,-5,False,0,True
"(657, 4)",13754,"A17Q2CTSOVDMOS","Disagree",0,True,0,True,3,True,0,True
"(657, 4)",13754,"A37XVHGR4ZSTSM","Disagree",-5,False,4,False,-5,False,5,False
"(657, 4)",13754,"A3R467YDQ1C8VG","Disagree",-2,False,-2,False,-2,False,3,False
"(657, 4)",13754,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(657, 4)",13754,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(127, 6)",10129,"AFDLE79DCTIPP","Agree","","","","","","","",""
"(127, 6)",10129,"A1BG4Z8AANP95N","Disagree",1,False,-1,False,-1,False,2,False
"(127, 6)",10129,"A10GCI84NSKYM","Disagree",4,False,0,False,-5,False,0,False
"(127, 6)",10129,"A1KEURR4Z7DXX","Disagree",-4,False,4,False,-4,False,-3,False
"(127, 6)",10129,"A2WNW8A4MOR7T7","Disagree",-3,False,3,False,-4,False,3,False
"(127, 6)",10129,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(40, 2)",10217,"AHH34KPTA2LSS","Disagree",4,False,3,False,-3,False,-3,False
"(40, 2)",10217,"A2M6B4T35HDKMZ","Agree","","","","","","","",""
"(40, 2)",10217,"A1B2KIB7DPC2PR","Disagree",-2,False,2,False,2,False,2,False
"(40, 2)",10217,"A37XVHGR4ZSTSM","Disagree",3,False,3,False,-5,False,3,False
"(40, 2)",10217,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(40, 2)",10217,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(1064, 5)",7623,"AC8BGOG45QWA2","Disagree",-5,False,5,False,-5,False,4,False
"(1064, 5)",7623,"ASX2NOUVA9CRH","Disagree",3,False,-4,False,3,False,4,False
"(1064, 5)",7623,"A1RF70DSVAZVI6","Disagree",-4,False,-4,False,-4,False,5,False
"(1064, 5)",7623,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1064, 5)",7623,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1064, 5)",7623,"A6QG9LM5WL0AQ","Agree","","","","","","","",""
"(463, 0)",11999,"A22K68WIUPZSRQ","Disagree",-5,False,1,False,-2,False,2,False
"(463, 0)",11999,"A1ILI24TOFSQRG","Disagree",5,False,-5,False,5,False,5,False
"(463, 0)",11999,"ACRPELJEVGVFN","Disagree",0,False,-1,False,-3,False,2,False
"(463, 0)",11999,"A31RKV21MUC3R0","Disagree",2,False,2,False,-2,False,2,False
"(463, 0)",11999,"A1Y2YP6Y7DKFI6","Disagree",-5,False,-5,False,-5,False,5,False
"(525, 5)",7322,"A2B7O6THFZHQZ8","Disagree",2,False,1,False,1,False,-1,False
"(525, 5)",7322,"A2IFI1P3MA35AM","Agree","","","","","","","",""
"(525, 5)",7322,"AFDLE79DCTIPP","Agree","","","","","","","",""
"(525, 5)",7322,"A3FM3KWYVBBZ15","Disagree",-5,False,1,False,-5,False,5,False
"(525, 5)",7322,"AP1HCIYDB0OTX","Disagree",-1,False,2,False,-3,False,1,False
"(525, 5)",7322,"A6Y7BLDK90Q19","Disagree",1,False,0,False,0,False,0,False
"(710, 3)",195,"AHOU3VA400IOT","Disagree",5,False,-5,False,-5,False,-5,False
"(710, 3)",195,"A2Q3ZPCNE2EOAO","Disagree",-5,False,0,True,0,True,-5,False
"(710, 3)",195,"A1B2KIB7DPC2PR","Disagree",0,True,0,True,0,True,0,True
"(710, 3)",195,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(710, 3)",195,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(710, 3)",195,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(93, 3)",576,"A1FNEVG87BS5K0","Disagree",-2,False,-2,False,-3,False,2,False
"(93, 3)",576,"AFDLE79DCTIPP","Agree","","","","","","","",""
"(93, 3)",576,"A1IMICF9ISISZN","Disagree",-5,False,3,False,-2,False,-2,False
"(93, 3)",576,"A2NLHYNZX24YUW","Disagree",3,False,-3,False,-4,False,-4,False
"(93, 3)",576,"AZDW60621IA38","Agree","","","","","","","",""
"(93, 3)",576,"A14WWG6NKBDWGP","Disagree",-2,False,-5,False,2,False,4,False
"(93, 3)",576,"A1V2JY1MJ4P6CF","Disagree",5,False,5,False,-5,False,5,False
"(22, 1)",9524,"A2HB464NR4TS1K","Agree","","","","","","","",""
"(22, 1)",9524,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(22, 1)",9524,"A31O7P7Z650N7B","Agree","","","","","","","",""
"(22, 1)",9524,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(22, 1)",9524,"A1BS484S0O76YT","Disagree",-4,False,3,False,-5,False,1,False
"(1364, 4)",8978,"A2O9ZPGNNBSH00","Disagree",-4,False,0,False,0,False,0,False
"(1364, 4)",8978,"AG9BUUONHFKSS","Agree","","","","","","","",""
"(1364, 4)",8978,"A1XXMVPHRKUTAH","Disagree",-1,False,3,False,1,False,2,False
"(1364, 4)",8978,"A1XLLOCBI90SFI","Agree","","","","","","","",""
"(1364, 4)",8978,"AKJ22H1NTVIQX","Disagree",-2,False,0,False,-3,False,-2,False
"(1364, 4)",8978,"A37XVHGR4ZSTSM","Disagree",-3,False,3,False,-2,False,-4,False
"(1364, 4)",8978,"ASX2NOUVA9CRH","Disagree",-5,False,3,False,-4,False,-4,False
"(1293, 0)",3177,"A1B2KIB7DPC2PR","Disagree",2,False,-2,False,-4,False,-2,False
"(1293, 0)",3177,"A2VTDOJE2XP8TK","Disagree",2,False,1,False,-4,False,-2,False
"(1293, 0)",3177,"A8JJ0Q8RJMLVZ","Agree","","","","","","","",""
"(1293, 0)",3177,"A10R6K9TNYU7WG","Disagree",4,False,4,False,-4,False,-4,False
"(1293, 0)",3177,"A31RKV21MUC3R0","Disagree",3,False,-3,False,-2,False,-1,False
"(1293, 0)",3177,"A3I8XSG316ZFOY","Disagree",1,False,0,False,-1,False,0,False
"(1293, 0)",3177,"AZ8L0BT7XIALO","Disagree",2,False,-1,False,0,True,2,False
"(429, 1)",821,"A1BADZXRMPSPDC","Agree","","","","","","","",""
"(429, 1)",821,"A6KXUJACE7X31","Disagree",-5,False,2,False,0,True,-5,False
"(429, 1)",821,"ASS1U4KZZ7UU8","Disagree",5,False,-5,False,-5,False,5,True
"(429, 1)",821,"A2QHF1NAR1ALBW","Disagree",-5,False,5,False,-5,False,-5,False
"(429, 1)",821,"A1NBYKBMZYXYZL","Disagree",-5,False,5,False,-5,False,-5,False
"(429, 1)",821,"AFDLE79DCTIPP","Agree","","","","","","","",""
"(429, 1)",821,"A10DZFZLF4AFTK","Disagree",-5,False,5,False,0,True,-5,False
"(676, 6)",8869,"A2HUSOVMMRJNNX","Disagree",3,False,3,False,3,False,3,False
"(676, 6)",8869,"AG9BUUONHFKSS","Agree","","","","","","","",""
"(676, 6)",8869,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(676, 6)",8869,"A3F0OII70LQX09","Disagree",-3,False,3,False,-2,False,1,False
"(676, 6)",8869,"A6Y7BLDK90Q19","Disagree",1,False,1,False,-1,False,-1,False
"(676, 6)",8869,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(1360, 6)",1056,"A1E0EK09CA5OIO","Disagree",-4,False,-3,False,-5,False,0,False
"(1360, 6)",1056,"A3K6PB2HIE23W0","Agree","","","","","","","",""
"(1360, 6)",1056,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1360, 6)",1056,"A6Y7BLDK90Q19","Disagree",1,False,1,False,0,False,1,False
"(1360, 6)",1056,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(1360, 6)",1056,"A3F0OII70LQX09","Disagree",-2,False,-2,False,0,False,2,False
"(1108, 1)",4166,"A3LRUPF1F0OVN6","Agree","","","","","","","",""
"(1108, 1)",4166,"A16IXM9GAGHNCA","Disagree",5,False,-5,False,-5,False,-5,False
"(244, 0)",4240,"A3AWEEPY4DEK9X","Disagree",-5,False,-2,False,-4,False,5,False
"(244, 0)",4240,"A1U5IZK0KV7VXB","Disagree",-5,False,-5,False,5,False,-5,False
"(244, 0)",4240,"AFDLE79DCTIPP","Agree","","","","","","","",""
"(244, 0)",4240,"A32LCM1ZARQLOG","Disagree",2,False,-3,False,2,False,1,False
"(244, 0)",4240,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(466, 6)",710,"A2HB464NR4TS1K","Agree","","","","","","","",""
"(466, 6)",710,"A3FM3KWYVBBZ15","Disagree",5,False,-2,False,-1,False,3,False
"(466, 6)",710,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(466, 6)",710,"A1BS484S0O76YT","Agree","","","","","","","",""
"(466, 6)",710,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(466, 6)",710,"A36JZTUKQVV5S5","Agree","","","","","","","",""
"(642, 5)",9192,"A2FHOQX90RA45G","Disagree",5,False,4,False,5,False,-5,False
"(642, 5)",9192,"A35GEHI7589M8O","Disagree",5,False,0,False,5,False,-5,False
"(642, 5)",9192,"A6Y7BLDK90Q19","Disagree",0,False,1,False,-1,False,-1,False
"(642, 5)",9192,"A1B2KIB7DPC2PR","Disagree",-2,False,-4,False,1,False,-5,False
"(642, 5)",9192,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(827, 3)",14380,"A2TSN533LXI6S4","Disagree",-5,False,5,False,-5,False,-5,False
"(827, 3)",14380,"AD77JDZ2H9ONW","Disagree",-5,False,5,False,0,True,-5,False
"(827, 3)",14380,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(827, 3)",14380,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(827, 3)",14380,"A3F0OII70LQX09","Disagree",-3,True,0,True,0,True,-3,False
"(827, 3)",14380,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1074, 0)",13537,"A3L6PFU6DOR8AY","Agree","","","","","","","",""
"(1074, 0)",13537,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1074, 0)",13537,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1074, 0)",13537,"A6Y7BLDK90Q19","Disagree",1,False,-1,False,-1,False,1,False
"(1074, 0)",13537,"A17IWKV4G3N25X","Agree","","","","","","","",""
"(210, 3)",9021,"A2HUVJPLKGUKFQ","Agree","","","","","","","",""
"(210, 3)",9021,"A9X4G4WPJ27D6","Agree","","","","","","","",""
"(210, 3)",9021,"A301JS9I6MSBN1","Agree","","","","","","","",""
"(210, 3)",9021,"A3R467YDQ1C8VG","Disagree",4,False,-4,False,-4,False,4,False
